REGION,TIMESLICE,FUEL,YEAR,VALUE
EU27,S02D01,EULRAP,2042,0.0
EU27,S02D01,EULRAP,2043,0.0
EU27,S02D01,EULRAP,2044,0.0
EU27,S02D01,EULRAP,2045,0.0
EU27,S02D01,EULRAP,2046,0.0
EU27,S02D01,EULRAP,2047,0.0
EU27,S02D01,EULRAP,2048,0.0
EU27,S02D01,EULRAP,2049,0.0
EU27,S02D01,EULRAP,2050,0.0
EU27,S02D01,EULRAP,2051,0.0
EU27,S02D01,EULRAP,2052,0.0
EU27,S02D01,EULRAP,2053,0.0
EU27,S02D01,EULRAP,2054,0.0
EU27,S02D01,EULRAP,2055,0.0
EU27,S02D01,EULRAP,2056,0.0
EU27,S02D01,EULRAP,2057,0.0
EU27,S02D01,EULRAP,2058,0.0
EU27,S02D01,EULRAP,2059,0.0
EU27,S02D01,EULRAP,2060,0.0
EU27,S02D01,EULRAP,2061,0.0
EU27,S02D01,EULRAP,2062,0.0
EU27,S02D01,EULRAP,2063,0.0
EU27,S02D01,EULRAP,2064,0.0
EU27,S02D01,EULRAP,2065,0.0
EU27,S02D01,EULRAP,2066,0.0
EU27,S02D01,EULRAP,2067,0.0
EU27,S02D01,EULRAP,2068,0.0
EU27,S02D01,EULRAP,2069,0.0
EU27,S02D01,EULRAP,2070,0.0
EU27,S02D01,EULRYE,2018,0.0
EU27,S02D01,EULRYE,2019,0.0
EU27,S02D01,EULRYE,2020,0.0
EU27,S02D01,EULRYE,2021,0.0
EU27,S02D01,EULRYE,2022,0.0
EU27,S02D01,EULRYE,2023,0.0
EU27,S02D01,EULRYE,2024,0.0
EU27,S02D01,EULRYE,2025,0.0
EU27,S02D01,EULRYE,2026,0.0
EU27,S02D01,EULRYE,2027,0.0
EU27,S02D01,EULRYE,2028,0.0
EU27,S02D01,EULRYE,2029,0.0
EU27,S02D01,EULRYE,2030,0.0
EU27,S02D01,EULRYE,2031,0.0
EU27,S02D01,EULRYE,2032,0.0
EU27,S02D01,EULRYE,2033,0.0
EU27,S02D01,EULRYE,2034,0.0
EU27,S02D01,EULRYE,2035,0.0
EU27,S02D01,EULRYE,2036,0.0
EU27,S02D01,EULRYE,2037,0.0
EU27,S02D01,EULRYE,2038,0.0
EU27,S02D01,EULRYE,2039,0.0
EU27,S02D01,EULRYE,2040,0.0
EU27,S02D01,EULRYE,2041,0.0
EU27,S02D01,EULRYE,2042,0.0
EU27,S02D01,EULRYE,2043,0.0
EU27,S02D01,EULRYE,2044,0.0
EU27,S02D01,EULRYE,2045,0.0
EU27,S02D01,EULRYE,2046,0.0
EU27,S02D01,EULRYE,2047,0.0
EU27,S02D01,EULRYE,2048,0.0
EU27,S02D01,EULRYE,2049,0.0
EU27,S02D01,EULRYE,2050,0.0
EU27,S02D01,EULRYE,2051,0.0
EU27,S02D01,EULRYE,2052,0.0
EU27,S02D01,EULRYE,2053,0.0
EU27,S02D01,EULRYE,2054,0.0
EU27,S02D01,EULRYE,2055,0.0
EU27,S02D01,EULRYE,2056,0.0
EU27,S02D01,EULRYE,2057,0.0
EU27,S02D01,EULRYE,2058,0.0
EU27,S02D01,EULRYE,2059,0.0
EU27,S02D01,EULRYE,2060,0.0
EU27,S02D01,EULRYE,2061,0.0
EU27,S02D01,EULRYE,2062,0.0
EU27,S02D01,EULRYE,2063,0.0
EU27,S02D01,EULRYE,2064,0.0
EU27,S02D01,EULRYE,2065,0.0
EU27,S02D01,EULRYE,2066,0.0
EU27,S02D01,EULRYE,2067,0.0
EU27,S02D01,EULRYE,2068,0.0
EU27,S02D01,EULRYE,2069,0.0
EU27,S02D01,EULRYE,2070,0.0
EU27,S02D01,EULSHE,2018,0.0
EU27,S02D01,EULSHE,2019,0.0
EU27,S02D01,EULSHE,2020,0.0
EU27,S02D01,EULSHE,2021,0.0
EU27,S02D01,EULSHE,2022,0.0
EU27,S02D01,EULSHE,2023,0.0
EU27,S02D01,EULSHE,2024,0.0
EU27,S02D01,EULSHE,2025,0.0
EU27,S02D01,EULSHE,2026,0.0
EU27,S02D01,EULSHE,2027,0.0
EU27,S02D01,EULSHE,2028,0.0
EU27,S02D01,EULSHE,2029,0.0
EU27,S02D01,EULSHE,2030,0.0
EU27,S02D01,EULSHE,2031,0.0
EU27,S02D01,EULSHE,2032,0.0
EU27,S02D01,EULSHE,2033,0.0
EU27,S02D01,EULSHE,2034,0.0
EU27,S02D01,EULSHE,2035,0.0
EU27,S02D01,EULSHE,2036,0.0
EU27,S02D01,EULSHE,2037,0.0
EU27,S02D01,EULSHE,2038,0.0
EU27,S02D01,EULSHE,2039,0.0
EU27,S02D01,EULSHE,2040,0.0
EU27,S02D01,EULSHE,2041,0.0
EU27,S02D01,EULSHE,2042,0.0
EU27,S02D01,EULSHE,2043,0.0
EU27,S02D01,EULSHE,2044,0.0
EU27,S02D01,EULSHE,2045,0.0
EU27,S02D01,EULSHE,2046,0.0
EU27,S02D01,EULSHE,2047,0.0
EU27,S02D01,EULSHE,2048,0.0
EU27,S02D01,EULSHE,2049,0.0
EU27,S02D01,EULSHE,2050,0.0
EU27,S02D01,EULSHE,2051,0.0
EU27,S02D01,EULSHE,2052,0.0
EU27,S02D01,EULSHE,2053,0.0
EU27,S02D01,EULSHE,2054,0.0
EU27,S02D01,EULSHE,2055,0.0
EU27,S02D01,EULSHE,2056,0.0
EU27,S02D01,EULSHE,2057,0.0
EU27,S02D01,EULSHE,2058,0.0
EU27,S02D01,EULSHE,2059,0.0
EU27,S02D01,EULSHE,2060,0.0
EU27,S02D01,EULSHE,2061,0.0
EU27,S02D01,EULSHE,2062,0.0
EU27,S02D01,EULSHE,2063,0.0
EU27,S02D01,EULSHE,2064,0.0
EU27,S02D01,EULSHE,2065,0.0
EU27,S02D01,EULSHE,2066,0.0
EU27,S02D01,EULSHE,2067,0.0
EU27,S02D01,EULSHE,2068,0.0
EU27,S02D01,EULSHE,2069,0.0
EU27,S02D01,EULSHE,2070,0.0
EU27,S02D01,EULSHR,2018,0.0
EU27,S02D01,EULSHR,2019,0.0
EU27,S02D01,EULSHR,2020,0.0
EU27,S02D01,EULSHR,2021,0.0
EU27,S02D01,EULSHR,2022,0.0
EU27,S02D01,EULSHR,2023,0.0
EU27,S02D01,EULSHR,2024,0.0
EU27,S02D01,EULSHR,2025,0.0
EU27,S02D01,EULSHR,2026,0.0
EU27,S02D01,EULSHR,2027,0.0
EU27,S02D01,EULSHR,2028,0.0
EU27,S02D01,EULSHR,2029,0.0
EU27,S02D01,EULSHR,2030,0.0
EU27,S02D01,EULSHR,2031,0.0
EU27,S02D01,EULSHR,2032,0.0
EU27,S02D01,EULSHR,2033,0.0
EU27,S02D01,EULSHR,2034,0.0
EU27,S02D01,EULSHR,2035,0.0
EU27,S02D01,EULSHR,2036,0.0
EU27,S02D01,EULSHR,2037,0.0
EU27,S02D01,EULSHR,2038,0.0
EU27,S02D01,EULSHR,2039,0.0
EU27,S02D01,EULSHR,2040,0.0
EU27,S02D01,EULSHR,2041,0.0
EU27,S02D01,EULSHR,2042,0.0
EU27,S02D01,EULSHR,2043,0.0
EU27,S02D01,EULSHR,2044,0.0
EU27,S02D01,EULSHR,2045,0.0
EU27,S02D01,EULSHR,2046,0.0
EU27,S02D01,EULSHR,2047,0.0
EU27,S02D01,EULSHR,2048,0.0
EU27,S02D01,EULSHR,2049,0.0
EU27,S02D01,EULSHR,2050,0.0
EU27,S02D01,EULSHR,2051,0.0
EU27,S02D01,EULSHR,2052,0.0
EU27,S02D01,EULSHR,2053,0.0
EU27,S02D01,EULSHR,2054,0.0
EU27,S02D01,EULSHR,2055,0.0
EU27,S02D01,EULSHR,2056,0.0
EU27,S02D01,EULSHR,2057,0.0
EU27,S02D01,EULSHR,2058,0.0
EU27,S02D01,EULSHR,2059,0.0
EU27,S02D01,EULSHR,2060,0.0
EU27,S02D01,EULSHR,2061,0.0
EU27,S02D01,EULSHR,2062,0.0
EU27,S02D01,EULSHR,2063,0.0
EU27,S02D01,EULSHR,2064,0.0
EU27,S02D01,EULSHR,2065,0.0
EU27,S02D01,EULSHR,2066,0.0
EU27,S02D01,EULSHR,2067,0.0
EU27,S02D01,EULSHR,2068,0.0
EU27,S02D01,EULSHR,2069,0.0
EU27,S02D01,EULSHR,2070,0.0
EU27,S02D01,EULSUN,2018,0.0
EU27,S02D01,EULSUN,2019,0.0
EU27,S02D01,EULSUN,2020,0.0
EU27,S02D01,EULSUN,2021,0.0
EU27,S02D01,EULSUN,2022,0.0
EU27,S02D01,EULSUN,2023,0.0
EU27,S02D01,EULSUN,2024,0.0
EU27,S02D01,EULSUN,2025,0.0
EU27,S02D01,EULSUN,2026,0.0
EU27,S02D01,EULSUN,2027,0.0
EU27,S02D01,EULSUN,2028,0.0
EU27,S02D01,EULSUN,2029,0.0
EU27,S02D01,EULSUN,2030,0.0
EU27,S02D01,EULSUN,2031,0.0
EU27,S02D01,EULSUN,2032,0.0
EU27,S02D01,EULSUN,2033,0.0
EU27,S02D01,EULSUN,2034,0.0
EU27,S02D01,EULSUN,2035,0.0
EU27,S02D01,EULSUN,2036,0.0
EU27,S02D01,EULSUN,2037,0.0
EU27,S02D01,EULSUN,2038,0.0
EU27,S02D01,EULSUN,2039,0.0
EU27,S02D01,EULSUN,2040,0.0
EU27,S02D01,EULSUN,2041,0.0
EU27,S02D01,EULSUN,2042,0.0
EU27,S02D01,EULSUN,2043,0.0
EU27,S02D01,EULSUN,2044,0.0
EU27,S02D01,EULSUN,2045,0.0
EU27,S02D01,EULSUN,2046,0.0
EU27,S02D01,EULSUN,2047,0.0
EU27,S02D01,EULSUN,2048,0.0
EU27,S02D01,EULSUN,2049,0.0
EU27,S02D01,EULSUN,2050,0.0
EU27,S02D01,EULSUN,2051,0.0
EU27,S02D01,EULSUN,2052,0.0
EU27,S02D01,EULSUN,2053,0.0
EU27,S02D01,EULSUN,2054,0.0
EU27,S02D01,EULSUN,2055,0.0
EU27,S02D01,EULSUN,2056,0.0
EU27,S02D01,EULSUN,2057,0.0
EU27,S02D01,EULSUN,2058,0.0
EU27,S02D01,EULSUN,2059,0.0
EU27,S02D01,EULSUN,2060,0.0
EU27,S02D01,EULSUN,2061,0.0
EU27,S02D01,EULSUN,2062,0.0
EU27,S02D01,EULSUN,2063,0.0
EU27,S02D01,EULSUN,2064,0.0
EU27,S02D01,EULSUN,2065,0.0
EU27,S02D01,EULSUN,2066,0.0
EU27,S02D01,EULSUN,2067,0.0
EU27,S02D01,EULSUN,2068,0.0
EU27,S02D01,EULSUN,2069,0.0
EU27,S02D01,EULSUN,2070,0.0
EU27,S02D01,EULWAT,2018,0.0
EU27,S02D01,EULWAT,2019,0.0
EU27,S02D01,EULWAT,2020,0.0
EU27,S02D01,EULWAT,2021,0.0
EU27,S02D01,EULWAT,2022,0.0
EU27,S02D01,EULWAT,2023,0.0
EU27,S02D01,EULWAT,2024,0.0
EU27,S02D01,EULWAT,2025,0.0
EU27,S02D01,EULWAT,2026,0.0
EU27,S02D01,EULWAT,2027,0.0
EU27,S02D01,EULWAT,2028,0.0
EU27,S02D01,EULWAT,2029,0.0
EU27,S02D01,EULWAT,2030,0.0
EU27,S02D01,EULWAT,2031,0.0
EU27,S02D01,EULWAT,2032,0.0
EU27,S02D01,EULWAT,2033,0.0
EU27,S02D01,EULWAT,2034,0.0
EU27,S02D01,EULWAT,2035,0.0
EU27,S02D01,EULWAT,2036,0.0
EU27,S02D01,EULWAT,2037,0.0
EU27,S02D01,EULWAT,2038,0.0
EU27,S02D01,EULWAT,2039,0.0
EU27,S02D01,EULWAT,2040,0.0
EU27,S02D01,EULWAT,2041,0.0
EU27,S02D01,EULWAT,2042,0.0
EU27,S02D01,EULWAT,2043,0.0
EU27,S02D01,EULWAT,2044,0.0
EU27,S02D01,EULWAT,2045,0.0
EU27,S02D01,EULWAT,2046,0.0
EU27,S02D01,EULWAT,2047,0.0
EU27,S02D01,EULWAT,2048,0.0
EU27,S02D01,EULWAT,2049,0.0
EU27,S02D01,EULWAT,2050,0.0
EU27,S02D01,EULWAT,2051,0.0
EU27,S02D01,EULWAT,2052,0.0
EU27,S02D01,EULWAT,2053,0.0
EU27,S02D01,EULWAT,2054,0.0
EU27,S02D01,EULWAT,2055,0.0
EU27,S02D01,EULWAT,2056,0.0
EU27,S02D01,EULWAT,2057,0.0
EU27,S02D01,EULWAT,2058,0.0
EU27,S02D01,EULWAT,2059,0.0
EU27,S02D01,EULWAT,2060,0.0
EU27,S02D01,EULWAT,2061,0.0
EU27,S02D01,EULWAT,2062,0.0
EU27,S02D01,EULWAT,2063,0.0
EU27,S02D01,EULWAT,2064,0.0
EU27,S02D01,EULWAT,2065,0.0
EU27,S02D01,EULWAT,2066,0.0
EU27,S02D01,EULWAT,2067,0.0
EU27,S02D01,EULWAT,2068,0.0
EU27,S02D01,EULWAT,2069,0.0
EU27,S02D01,EULWAT,2070,0.0
EU27,S02D01,EULWET,2018,0.0
EU27,S02D01,EULWET,2019,0.0
EU27,S02D01,EULWET,2020,0.0
EU27,S02D01,EULWET,2021,0.0
EU27,S02D01,EULWET,2022,0.0
EU27,S02D01,EULWET,2023,0.0
EU27,S02D01,EULWET,2024,0.0
EU27,S02D01,EULWET,2025,0.0
EU27,S02D01,EULWET,2026,0.0
EU27,S02D01,EULWET,2027,0.0
EU27,S02D01,EULWET,2028,0.0
EU27,S02D01,EULWET,2029,0.0
EU27,S02D01,EULWET,2030,0.0
EU27,S02D01,EULWET,2031,0.0
EU27,S02D01,EULWET,2032,0.0
EU27,S02D01,EULWET,2033,0.0
EU27,S02D01,EULWET,2034,0.0
EU27,S02D01,EULWET,2035,0.0
EU27,S02D01,EULWET,2036,0.0
EU27,S02D01,EULWET,2037,0.0
EU27,S02D01,EULWET,2038,0.0
EU27,S02D01,EULWET,2039,0.0
EU27,S02D01,EULWET,2040,0.0
EU27,S02D01,EULWET,2041,0.0
EU27,S02D01,EULWET,2042,0.0
EU27,S02D01,EULWET,2043,0.0
EU27,S02D01,EULWET,2044,0.0
EU27,S02D01,EULWET,2045,0.0
EU27,S02D01,EULWET,2046,0.0
EU27,S02D01,EULWET,2047,0.0
EU27,S02D01,EULWET,2048,0.0
EU27,S02D01,EULWET,2049,0.0
EU27,S02D01,EULWET,2050,0.0
EU27,S02D01,EULWET,2051,0.0
EU27,S02D01,EULWET,2052,0.0
EU27,S02D01,EULWET,2053,0.0
EU27,S02D01,EULWET,2054,0.0
EU27,S02D01,EULWET,2055,0.0
EU27,S02D01,EULWET,2056,0.0
EU27,S02D01,EULWET,2057,0.0
EU27,S02D01,EULWET,2058,0.0
EU27,S02D01,EULWET,2059,0.0
EU27,S02D01,EULWET,2060,0.0
EU27,S02D01,EULWET,2061,0.0
EU27,S02D01,EULWET,2062,0.0
EU27,S02D01,EULWET,2063,0.0
EU27,S02D01,EULWET,2064,0.0
EU27,S02D01,EULWET,2065,0.0
EU27,S02D01,EULWET,2066,0.0
EU27,S02D01,EULWET,2067,0.0
EU27,S02D01,EULWET,2068,0.0
EU27,S02D01,EULWET,2069,0.0
EU27,S02D01,EULWET,2070,0.0
EU27,S02D01,EULWHE,2018,0.0
EU27,S02D01,EULWHE,2019,0.0
EU27,S02D01,EULWHE,2020,0.0
EU27,S02D01,EULWHE,2021,0.0
EU27,S02D01,EULWHE,2022,0.0
EU27,S02D01,EULWHE,2023,0.0
EU27,S02D01,EULWHE,2024,0.0
EU27,S02D01,EULWHE,2025,0.0
EU27,S02D01,EULWHE,2026,0.0
EU27,S02D01,EULWHE,2027,0.0
EU27,S02D01,EULWHE,2028,0.0
EU27,S02D01,EULWHE,2029,0.0
EU27,S02D01,EULWHE,2030,0.0
EU27,S02D01,EULWHE,2031,0.0
EU27,S02D01,EULWHE,2032,0.0
EU27,S02D01,EULWHE,2033,0.0
EU27,S02D01,EULWHE,2034,0.0
EU27,S02D01,EULWHE,2035,0.0
EU27,S02D01,EULWHE,2036,0.0
EU27,S02D01,EULWHE,2037,0.0
EU27,S02D01,EULWHE,2038,0.0
EU27,S02D01,EULWHE,2039,0.0
EU27,S02D01,EULWHE,2040,0.0
EU27,S02D01,EULWHE,2041,0.0
EU27,S02D01,EULWHE,2042,0.0
EU27,S02D01,EULWHE,2043,0.0
EU27,S02D01,EULWHE,2044,0.0
EU27,S02D01,EULWHE,2045,0.0
EU27,S02D01,EULWHE,2046,0.0
EU27,S02D01,EULWHE,2047,0.0
EU27,S02D01,EULWHE,2048,0.0
EU27,S02D01,EULWHE,2049,0.0
EU27,S02D01,EULWHE,2050,0.0
EU27,S02D01,EULWHE,2051,0.0
EU27,S02D01,EULWHE,2052,0.0
EU27,S02D01,EULWHE,2053,0.0
EU27,S02D01,EULWHE,2054,0.0
EU27,S02D01,EULWHE,2055,0.0
EU27,S02D01,EULWHE,2056,0.0
EU27,S02D01,EULWHE,2057,0.0
EU27,S02D01,EULWHE,2058,0.0
EU27,S02D01,EULWHE,2059,0.0
EU27,S02D01,EULWHE,2060,0.0
EU27,S02D01,EULWHE,2061,0.0
EU27,S02D01,EULWHE,2062,0.0
EU27,S02D01,EULWHE,2063,0.0
EU27,S02D01,EULWHE,2064,0.0
EU27,S02D01,EULWHE,2065,0.0
EU27,S02D01,EULWHE,2066,0.0
EU27,S02D01,EULWHE,2067,0.0
EU27,S02D01,EULWHE,2068,0.0
EU27,S02D01,EULWHE,2069,0.0
EU27,S02D01,EULWHE,2070,0.0
EU27,S02D01,EUMBIO,2018,0.0
EU27,S02D01,EUMBIO,2019,0.0
EU27,S02D01,EUMBIO,2020,0.0
EU27,S02D01,EUMBIO,2021,0.0
EU27,S02D01,EUMBIO,2022,0.0
EU27,S02D01,EUMBIO,2023,0.0
EU27,S02D01,EUMBIO,2024,0.0
EU27,S02D01,EUMBIO,2025,0.0
EU27,S02D01,EUMBIO,2026,0.0
EU27,S02D01,EUMBIO,2027,0.0
EU27,S02D01,EUMBIO,2028,0.0
EU27,S02D01,EUMBIO,2029,0.0
EU27,S02D01,EUMBIO,2030,0.0
EU27,S02D01,EUMBIO,2031,0.0
EU27,S02D01,EUMBIO,2032,0.0
EU27,S02D01,EUMBIO,2033,0.0
EU27,S02D01,EUMBIO,2034,0.0
EU27,S02D01,EUMBIO,2035,0.0
EU27,S02D01,EUMBIO,2036,0.0
EU27,S02D01,EUMBIO,2037,0.0
EU27,S02D01,EUMBIO,2038,0.0
EU27,S02D01,EUMBIO,2039,0.0
EU27,S02D01,EUMBIO,2040,0.0
EU27,S02D01,EUMBIO,2041,0.0
EU27,S02D01,EUMBIO,2042,0.0
EU27,S02D01,EUMBIO,2043,0.0
EU27,S02D01,EUMBIO,2044,0.0
EU27,S02D01,EUMBIO,2045,0.0
EU27,S02D01,EUMBIO,2046,0.0
EU27,S02D01,EUMBIO,2047,0.0
EU27,S02D01,EUMBIO,2048,0.0
EU27,S02D01,EUMBIO,2049,0.0
EU27,S02D01,EUMBIO,2050,0.0
EU27,S02D01,EUMBIO,2051,0.0
EU27,S02D01,EUMBIO,2052,0.0
EU27,S02D01,EUMBIO,2053,0.0
EU27,S02D01,EUMBIO,2054,0.0
EU27,S02D01,EUMBIO,2055,0.0
EU27,S02D01,EUMBIO,2056,0.0
EU27,S02D01,EUMBIO,2057,0.0
EU27,S02D01,EUMBIO,2058,0.0
EU27,S02D01,EUMBIO,2059,0.0
EU27,S02D01,EUMBIO,2060,0.0
EU27,S02D01,EUMBIO,2061,0.0
EU27,S02D01,EUMBIO,2062,0.0
EU27,S02D01,EUMBIO,2063,0.0
EU27,S02D01,EUMBIO,2064,0.0
EU27,S02D01,EUMBIO,2065,0.0
EU27,S02D01,EUMBIO,2066,0.0
EU27,S02D01,EUMBIO,2067,0.0
EU27,S02D01,EUMBIO,2068,0.0
EU27,S02D01,EUMBIO,2069,0.0
EU27,S02D01,EUMBIO,2070,0.0
EU27,S02D01,EUMHY2,2018,0.0
EU27,S02D01,EUMHY2,2019,0.0
EU27,S02D01,EUMHY2,2020,0.0
EU27,S02D01,EUMHY2,2021,0.0
EU27,S02D01,EUMHY2,2022,0.0
EU27,S02D01,EUMHY2,2023,0.0
EU27,S02D01,EUMHY2,2024,0.0
EU27,S02D01,EUMHY2,2025,0.0
EU27,S02D01,EUMHY2,2026,0.0
EU27,S02D01,EUMHY2,2027,0.0
EU27,S02D01,EUMHY2,2028,0.0
EU27,S02D01,EUMHY2,2029,0.0
EU27,S02D01,EUMHY2,2030,0.0
EU27,S02D01,EUMHY2,2031,0.0
EU27,S02D01,EUMHY2,2032,0.0
EU27,S02D01,EUMHY2,2033,0.0
EU27,S02D01,EUMHY2,2034,0.0
EU27,S02D01,EUMHY2,2035,0.0
EU27,S02D01,EUMHY2,2036,0.0
EU27,S02D01,EUMHY2,2037,0.0
EU27,S02D01,EUMHY2,2038,0.0
EU27,S02D01,EUMHY2,2039,0.0
EU27,S02D01,EUMHY2,2040,0.0
EU27,S02D01,EUMHY2,2041,0.0
EU27,S02D01,EUMHY2,2042,0.0
EU27,S02D01,EUMHY2,2043,0.0
EU27,S02D01,EUMHY2,2044,0.0
EU27,S02D01,EUMHY2,2045,0.0
EU27,S02D01,EUMHY2,2046,0.0
EU27,S02D01,EUMHY2,2047,0.0
EU27,S02D01,EUMHY2,2048,0.0
EU27,S02D01,EUMHY2,2049,0.0
EU27,S02D01,EUMHY2,2050,0.0
EU27,S02D01,EUMHY2,2051,0.0
EU27,S02D01,EUMHY2,2052,0.0
EU27,S02D01,EUMHY2,2053,0.0
EU27,S02D01,EUMHY2,2054,0.0
EU27,S02D01,EUMHY2,2055,0.0
EU27,S02D01,EUMHY2,2056,0.0
EU27,S02D01,EUMHY2,2057,0.0
EU27,S02D01,EUMHY2,2058,0.0
EU27,S02D01,EUMHY2,2059,0.0
EU27,S02D01,EUMHY2,2060,0.0
EU27,S02D01,EUMHY2,2061,0.0
EU27,S02D01,EUMHY2,2062,0.0
EU27,S02D01,EUMHY2,2063,0.0
EU27,S02D01,EUMHY2,2064,0.0
EU27,S02D01,EUMHY2,2065,0.0
EU27,S02D01,EUMHY2,2066,0.0
EU27,S02D01,EUMHY2,2067,0.0
EU27,S02D01,EUMHY2,2068,0.0
EU27,S02D01,EUMHY2,2069,0.0
EU27,S02D01,EUMHY2,2070,0.0
EU27,S02D01,EUMNGS,2018,0.0
EU27,S02D01,EUMNGS,2019,0.0
EU27,S02D01,EUMNGS,2020,0.0
EU27,S02D01,EUMNGS,2021,0.0
EU27,S02D01,EUMNGS,2022,0.0
EU27,S02D01,EUMNGS,2023,0.0
EU27,S02D01,EUMNGS,2024,0.0
EU27,S02D01,EUMNGS,2025,0.0
EU27,S02D01,EUMNGS,2026,0.0
EU27,S02D01,EUMNGS,2027,0.0
EU27,S02D01,EUMNGS,2028,0.0
EU27,S02D01,EUMNGS,2029,0.0
EU27,S02D01,EUMNGS,2030,0.0
EU27,S02D01,EUMNGS,2031,0.0
EU27,S02D01,EUMNGS,2032,0.0
EU27,S02D01,EUMNGS,2033,0.0
EU27,S02D01,EUMNGS,2034,0.0
EU27,S02D01,EUMNGS,2035,0.0
EU27,S02D01,EUMNGS,2036,0.0
EU27,S02D01,EUMNGS,2037,0.0
EU27,S02D01,EUMNGS,2038,0.0
EU27,S02D01,EUMNGS,2039,0.0
EU27,S02D01,EUMNGS,2040,0.0
EU27,S02D01,EUMNGS,2041,0.0
EU27,S02D01,EUMNGS,2042,0.0
EU27,S02D01,EUMNGS,2043,0.0
EU27,S02D01,EUMNGS,2044,0.0
EU27,S02D01,EUMNGS,2045,0.0
EU27,S02D01,EUMNGS,2046,0.0
EU27,S02D01,EUMNGS,2047,0.0
EU27,S02D01,EUMNGS,2048,0.0
EU27,S02D01,EUMNGS,2049,0.0
EU27,S02D01,EUMNGS,2050,0.0
EU27,S02D01,EUMNGS,2051,0.0
EU27,S02D01,EUMNGS,2052,0.0
EU27,S02D01,EUMNGS,2053,0.0
EU27,S02D01,EUMNGS,2054,0.0
EU27,S02D01,EUMNGS,2055,0.0
EU27,S02D01,EUMNGS,2056,0.0
EU27,S02D01,EUMNGS,2057,0.0
EU27,S02D01,EUMNGS,2058,0.0
EU27,S02D01,EUMNGS,2059,0.0
EU27,S02D01,EUMNGS,2060,0.0
EU27,S02D01,EUMNGS,2061,0.0
EU27,S02D01,EUMNGS,2062,0.0
EU27,S02D01,EUMNGS,2063,0.0
EU27,S02D01,EUMNGS,2064,0.0
EU27,S02D01,EUMNGS,2065,0.0
EU27,S02D01,EUMNGS,2066,0.0
EU27,S02D01,EUMNGS,2067,0.0
EU27,S02D01,EUMNGS,2068,0.0
EU27,S02D01,EUMNGS,2069,0.0
EU27,S02D01,EUMNGS,2070,0.0
EU27,S02D01,EUMOIB,2018,0.0
EU27,S02D01,EUMOIB,2019,0.0
EU27,S02D01,EUMOIB,2020,0.0
EU27,S02D01,EUMOIB,2021,0.0
EU27,S02D01,EUMOIB,2022,0.0
EU27,S02D01,EUMOIB,2023,0.0
EU27,S02D01,EUMOIB,2024,0.0
EU27,S02D01,EUMOIB,2025,0.0
EU27,S02D01,EUMOIB,2026,0.0
EU27,S02D01,EUMOIB,2027,0.0
EU27,S02D01,EUMOIB,2028,0.0
EU27,S02D01,EUMOIB,2029,0.0
EU27,S02D01,EUMOIB,2030,0.0
EU27,S02D01,EUMOIB,2031,0.0
EU27,S02D01,EUMOIB,2032,0.0
EU27,S02D01,EUMOIB,2033,0.0
EU27,S02D01,EUMOIB,2034,0.0
EU27,S02D01,EUMOIB,2035,0.0
EU27,S02D01,EUMOIB,2036,0.0
EU27,S02D01,EUMOIB,2037,0.0
EU27,S02D01,EUMOIB,2038,0.0
EU27,S02D01,EUMOIB,2039,0.0
EU27,S02D01,EUMOIB,2040,0.0
EU27,S02D01,EUMOIB,2041,0.0
EU27,S02D01,EUMOIB,2042,0.0
EU27,S02D01,EUMOIB,2043,0.0
EU27,S02D01,EUMOIB,2044,0.0
EU27,S02D01,EUMOIB,2045,0.0
EU27,S02D01,EUMOIB,2046,0.0
EU27,S02D01,EUMOIB,2047,0.0
EU27,S02D01,EUMOIB,2048,0.0
EU27,S02D01,EUMOIB,2049,0.0
EU27,S02D01,EUMOIB,2050,0.0
EU27,S02D01,EUMOIB,2051,0.0
EU27,S02D01,EUMOIB,2052,0.0
EU27,S02D01,EUMOIB,2053,0.0
EU27,S02D01,EUMOIB,2054,0.0
EU27,S02D01,EUMOIB,2055,0.0
EU27,S02D01,EUMOIB,2056,0.0
EU27,S02D01,EUMOIB,2057,0.0
EU27,S02D01,EUMOIB,2058,0.0
EU27,S02D01,EUMOIB,2059,0.0
EU27,S02D01,EUMOIB,2060,0.0
EU27,S02D01,EUMOIB,2061,0.0
EU27,S02D01,EUMOIB,2062,0.0
EU27,S02D01,EUMOIB,2063,0.0
EU27,S02D01,EUMOIB,2064,0.0
EU27,S02D01,EUMOIB,2065,0.0
EU27,S02D01,EUMOIB,2066,0.0
EU27,S02D01,EUMOIB,2067,0.0
EU27,S02D01,EUMOIB,2068,0.0
EU27,S02D01,EUMOIB,2069,0.0
EU27,S02D01,EUMOIB,2070,0.0
EU27,S02D01,EUMOIL,2018,0.0
EU27,S02D01,EUMOIL,2019,0.0
EU27,S02D01,EUMOIL,2020,0.0
EU27,S02D01,EUMOIL,2021,0.0
EU27,S02D01,EUMOIL,2022,0.0
EU27,S02D01,EUMOIL,2023,0.0
EU27,S02D01,EUMOIL,2024,0.0
EU27,S02D01,EUMOIL,2025,0.0
EU27,S02D01,EUMOIL,2026,0.0
EU27,S02D01,EUMOIL,2027,0.0
EU27,S02D01,EUMOIL,2028,0.0
EU27,S02D01,EUMOIL,2029,0.0
EU27,S02D01,EUMOIL,2030,0.0
EU27,S02D01,EUMOIL,2031,0.0
EU27,S02D01,EUMOIL,2032,0.0
